what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1344084428447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084429332
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084430679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084436236
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084438295
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084443994
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084446245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084448382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084449394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084453396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084455235
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084458695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084459824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084465424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084466662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084467233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084677869
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084681432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084684515
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084684815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084687305
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084701859
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084918886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084941944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084991457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344084994392
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344085040450
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1344085056607
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344085056751
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1344085057018
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344085082751
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344085082933
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344085082981
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344085083218
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344085085032
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344085085605
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344085085652
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344085087126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344085100179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344085156828
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344085174831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344085225577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344085329921
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344085340413
