what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088399496
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088400439
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088402758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088403615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088405705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088406475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088412038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088413254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088416771
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088417902
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088420452
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088421282
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088424782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088425661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088527077
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1344088530094
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1344088538017
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344088539979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088543814
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344088547849
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088547937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088549202
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088559626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088569801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088590770
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088620490
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088620614
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088644324
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088648730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088652709
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1344088829131
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088829183
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344088843587
closed,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1344088843679
started,bundle,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets",1344088845582
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1344088845725
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1344088845797
opened,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1344088846159
activated,view,org.eclipse.wst.common.snippets,1.2.100.v201103281740,"org.eclipse.wst.common.snippets.internal.ui.SnippetsView",1344088846220
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1344088847746
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1344088847747
started,bundle,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.ui.dse",1344088847747
started,bundle,org.eclipse.datatools.enablement.ingres.ui,1.0.0.v201105270214,"org.eclipse.datatools.enablement.ingres.ui",1344088847794
started,bundle,org.eclipse.datatools.connectivity.sqm.core,1.2.4.v201201131116,"org.eclipse.datatools.connectivity.sqm.core",1344088847888
started,bundle,org.eclipse.datatools.connectivity.sqm.core.ui,1.2.1.v20110926045,"org.eclipse.datatools.connectivity.sqm.core.ui",1344088847893
opened,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1344088848003
activated,view,org.eclipse.datatools.connectivity.ui.dse,1.1.4.v201107221459,"org.eclipse.datatools.connectivity.DataSourceExplorerNavigator",1344088848028
activated,view,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms.views.LogCatView",1344088848933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088851904
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088856613
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1344088858074
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344088878850
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1344088890449
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088893151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088909372
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344088912319
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344088915362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344088916225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088927287
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088942018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088951663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088953273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1344088957513
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088962181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088986062
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344088993828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089044517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089063199
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089063656
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1344089068849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089073251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089107310
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344089110775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1344089117702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089125403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1344089163962
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1344089170376
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1344089178839
