what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1342717086664
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1342717086678
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1342717086688
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1342717086693
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1342717086724
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1342717086733
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1342717086744
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1342717086744
started,bundle,com.android.ide.eclipse.adt,20.0.0.v201206242043-391819,"com.android.ide.eclipse.adt",1342717086744
started,bundle,com.android.ide.eclipse.base,20.0.0.v201206242043-391819,"com.android.ide.eclipse.base",1342717086744
os,sysinfo,,,"linux",1342717086749
arch,sysinfo,,,"x86",1342717086749
ws,sysinfo,,,"gtk",1342717086749
locale,sysinfo,,,"en_IN",1342717086749
processors,sysinfo,,,"2",1342717086749
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1342717086749
java.runtime.version,sysinfo,,,"1.6.0_24-b24",1342717086749
java.specification.name,sysinfo,,,"Java Platform API Specification",1342717086749
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342717086749
java.specification.version,sysinfo,,,"1.6",1342717086749
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1342717086749
java.version,sysinfo,,,"1.6.0_24",1342717086749
java.vm.info,sysinfo,,,"mixed mode, sharing",1342717086749
java.vm.name,sysinfo,,,"OpenJDK Client VM",1342717086749
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1342717086749
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1342717086749
java.vm.specification.version,sysinfo,,,"1.0",1342717086749
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1342717086749
java.vm.version,sysinfo,,,"20.0-b12",1342717086749
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1342717087240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1342717087337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1342717087408
