what,kind,bundleId,bundleVersion,description,time
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593052
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593053
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593053
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593053
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593053
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593054
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593054
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593054
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593054
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593055
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593055
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593055
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593055
error,log,,,"Unhandled event loop exception",1343240593181
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593364
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593365
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593365
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593365
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593366
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593366
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.equinox.registry"".",1343240593366
error,log,,,"Error notifying registry change listener.",1343240593369
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1343240593370
error,log,,,"Exception in org.eclipse.ui.internal.registry.UIExtensionTracker$2.doAdd: org.eclipse.core.runtime.InvalidRegistryObjectException: Invalid registry object",1343240593370
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593392
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593392
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593393
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593393
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593394
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593394
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593395
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593395
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593395
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.ui.workbench"".",1343240593398
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593398
error,log,,,"Failed to update callback: org.eclipse.ui.newWizard",1343240593399
